Game_ID,Season,Week,Date,IsInternational,Elo_Diff,Diff_Pts_rollingavg3,Diff_PtsO_rollingavg3,Diff_Tot_rollingavg3,Diff_Opp_Tot_rollingavg3,Diff_Points Per Drive_rollingavg3,Diff_Yds Per Drive_rollingavg3,Diff_Pts per Play_rollingavg3,Diff_Y/P_rollingavg3,Diff_Opp_Y/P_rollingavg3,Diff_TO_rollingavg3,Diff_Opp_TO_rollingavg3,Diff_ToP_Minutes_rollingavg3,Diff_Opp_ToP_Minutes_rollingavg3,Diff_Turnover Diff_rollingavg3,Diff_Turnover Percentage_rollingavg3,Diff_Defensive TO Percentage_rollingavg3,Diff_Pts Per Min of Poss_rollingavg3,Diff_Yds per Min of Poss_rollingavg3,Diff_ToP Ratio_rollingavg3,Diff_Def Pts Allowed Per Min of Poss_rollingavg3,Diff_Def Yds Allowed Per Min of Poss_rollingavg3,Diff_3DConv_rollingavg3,Diff_4DConv_rollingavg3,Diff_3D Success_rollingavg3,Diff_4D Success_rollingavg3,Diff_3d Stop Rate_rollingavg3,Diff_4d Stop Rate_rollingavg3,Diff_Sk Rate_rollingavg3,OffPtsPerDrive_vs_DefPtsPerPoss,Off3DSuccess_vs_Def3DStop,Off4DSuccess_vs_Def4DStop,OffTORate_vs_DefTORate,Total_Offensive_Efficiency_Diff,Total_Defensive_Efficiency_Diff,H_Season_Weight,spread_target,total_target,win_target
2010_W13_clt_vs_dal,2010,13,2010-12-05,0,74.6158692692527,-10.0,5.0,-41.0,-81.33333333333337,-1.056228956228956,-3.660942760942767,-0.21565710872162486,-1.2366666666666664,-0.5699999999999985,0.9999999999999998,-0.6666666666666663,-2.4555555555555557,2.4555555555555557,-1.6666666666666665,0.014818228366615498,-0.007793366791669004,-0.3376458445815592,-1.0017492476040264,-0.04092592592592581,0.05696401198320522,-3.538249613259003,1.0,-0.3333333333333333,0.03600288600288598,-0.2777777777777778,0.1210493210493212,-0.6666666666666666,0.027757751550536003,1.3755372963940107,-0.07433862433862437,-0.5,0.007336216886301795,-0.8361842438724157,-0.18447023746967148,0.2287679245496101,-3,73,0
2010_W15_clt_vs_jax,2010,15,2010-12-19,0,-49.67957469107205,1.3333333333333286,13.666666666666671,5.666666666666686,-7.666666666666629,-0.009860509860509126,-4.562650312650305,0.014474243933693398,0.23333333333333428,-1.3099999999999996,2.0,-0.6666666666666666,-7.099999999999998,9.461111111111116,-2.6666666666666665,0.032514994414822196,-0.0146966922450878,0.1763439485314232,2.696442173538653,-0.13422072693811832,0.22417138159117012,-3.514916512251027,-1.333333333333333,0.0,-0.03762626262626262,0.2777777777777778,-0.014840714840714808,-0.38888888888888895,0.013906835917705501,1.8271012232402009,-0.2426184926184926,-0.05555555555555558,0.0222811820311736,0.07931568913550618,-0.13947543199156384,0.2287679245496101,10,58,1
2010_W17_clt_vs_oti,2010,17,2011-01-02,0,114.49954174597951,7.333333333333339,-1.0,50.33333333333337,-56.333333333333314,0.5807303807303801,4.025563325563322,0.0634473945947564,0.09666666666666668,-0.043333333333333,-1.0,0.33333333333333326,5.400000000000006,-5.399999999999999,1.3333333333333333,-0.0185075460390106,0.008243175312847401,0.09656302439262188,-0.6420901376311612,0.09000000000000008,0.11968958158876863,0.24257189063843043,2.0000000000000004,-0.6666666666666667,0.10143745143745142,-0.16666666666666669,0.10404040404040404,0.38888888888888895,-0.010892973173674901,2.1642005144702825,-0.10015540015540025,0.1111111111111111,-0.003440617353660899,0.24694814733060108,0.16705748941404677,0.2287679245496101,3,43,1
2011_W02_cle_vs_clt,2011,2,2011-09-18,0,84.04523574766085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541865828329001,-8,46,0
2011_W03_clt_vs_pit,2011,3,2011-09-25,0,-70.19749201541117,-2.5,13.0,-106.0,69.0,-0.5780303030303031,-14.557954545454542,-0.019908243476228105,-1.1300000000000008,0.2699999999999996,-1.5,2.0,-8.758333333333333,8.75833333333334,3.5,-0.0222255340288127,0.0301899592944369,0.086794776146496,-0.4362463061238486,-0.14597222222222223,0.3151590349443436,-0.1661450223166714,-3.0,0.0,-0.2349206349206349,0.0,-0.17518939393939403,-0.75,-0.0669899425287356,0.6754508177624527,-0.49950396825396837,-0.75,0.0351515151515151,-0.5759795155021773,-0.29833314488165236,0.2541865828329001,-3,43,0
2011_W05_clt_vs_kan,2011,5,2011-10-09,0,-23.286169403095982,4.666666666666668,-3.6666666666666607,-8.333333333333371,16.66666666666663,0.17560217560217573,-3.5666925666925664,0.06274573693928531,-0.4299999999999988,-0.05333333333333368,-0.9999999999999998,0.0,-2.75,2.75,1.0,-0.021559682850005403,1.894835931489855e-05,0.2511087505317581,1.1300608851142666,-0.04583333333333328,-0.1708175598868401,-0.4539284428958723,0.666666666666667,-0.3333333333333333,0.010807248307248274,-0.3333333333333333,-0.06106442577030813,-0.4444444444444445,0.0147716289163657,0.834946008451075,-0.23572954822954834,-0.4444444444444445,0.0022255522255522978,-0.06388402915284593,-0.16849664061847922,0.2541865828329001,-4,52,0
2011_W09_atl_vs_clt,2011,9,2011-11-06,0,-203.85151894573096,-11.333333333333334,19.33333333333333,6.666666666666686,56.33333333333337,-1.3975589225589227,-3.185437710437718,-0.18240468510333577,0.1533333333333342,0.13666666666666671,1.3333333333333333,-1.6666666666666667,-5.238888888888894,5.238888888888898,-3.0,0.0258554705331317,-0.0274806436096758,-0.2923625850248345,2.1897332402487315,-0.08731481481481485,0.43667594829382983,-0.2548705419923447,-1.0,0.0,-0.09536541889483074,0.0,-0.08011204481792722,-0.1666666666666666,-0.04581321456321459,0.3949520665204791,-0.14447415329768265,-0.1666666666666666,0.020157874793460203,-0.4755434247763081,-0.09141978503142321,0.2541865828329001,-24,38,0
2011_W10_clt_vs_jax,2011,10,2011-11-13,0,-56.81381085578869,-5.0,24.0,83.0,142.0,-0.40707070707070725,8.632828282828285,-0.07642273444925402,1.479999999999999,1.5299999999999994,1.333333333333333,-1.0,-5.755555555555556,5.755555555555553,-2.3333333333333335,0.0257571430734849,-0.0169177826631986,-0.12057687213831758,4.668560461035603,-0.09592592592592597,0.5926972552503879,2.5740066226854825,1.0000000000000004,-1.0,0.08449410067057128,-1.0,-0.12292250233426716,0.0,-0.0489787545279536,0.24219032804350626,-0.258713182242594,0.0,0.0203336132838495,0.33216885282667924,-0.046613428332488584,0.2541865828329001,-14,20,0
2011_W12_car_vs_clt,2011,12,2011-11-27,0,-8.670999188701217,-13.0,-9.333333333333336,-98.66666666666663,-81.66666666666669,-1.1404040404040405,-7.817171717171718,-0.2003039175736545,-1.5533333333333346,-1.2566666666666668,-0.3333333333333335,-1.0,-2.2611111111111093,2.261111111111113,-0.6666666666666667,-0.0030792672240041036,-0.0150857451697004,-0.4588786731221042,-2.9846546581271465,-0.03768518518518532,-0.32937637468189784,-3.175004497870546,0.666666666666667,-0.3333333333333333,-0.03632119514472448,-0.3333333333333333,0.011962547256664902,0.0,-0.022747314413981097,-0.4341534384034562,-0.2728180316415611,0.0,0.012762046658354596,-0.9646804304370099,-0.001041065971011833,0.2541865828329001,-8,46,0
2011_W15_clt_vs_oti,2011,15,2011-12-18,0,-167.0586450259616,-3.333333333333332,8.66666666666666,-38.333333333333314,-11.333333333333314,-0.27887205387205394,-3.72786195286195,-0.05546525059744728,-0.716666666666665,0.06333333333333435,0.3333333333333335,-1.333333333333333,-0.2777777777777821,0.27777777777777857,-1.6666666666666665,0.0089380990295247,-0.0226495726495727,-0.12250472778583676,-1.837453445178296,-0.00462962962962965,0.3072384598439678,-0.06529684722722173,1.0,0.33333333333333326,0.0756840109781286,-0.08333333333333326,-0.12248957183167697,-0.16666666666666669,0.0256815490289495,1.2484384366696593,-0.28763923698134225,0.08333333333333337,-0.009584145549057902,-0.35033465704538874,-0.10393527038263878,0.2541865828329001,14,40,1
2011_W16_clt_vs_htx,2011,16,2011-12-22,0,-238.4623227641498,3.6666666666666607,3.666666666666668,-72.0,56.66666666666663,0.35505050505050506,-6.634848484848483,0.10792865258809542,-0.503333333333333,0.20333333333333314,-1.3333333333333333,0.3333333333333335,-2.2222222222222285,2.2222222222222285,1.6666666666666665,-0.017581796142167698,0.0009310411306782014,0.15528466699508425,-2.052092300561439,-0.03703703703703709,0.13705962205456834,1.2054969611429485,-1.666666666666667,0.6666666666666667,-0.07506613756613761,-0.08333333333333331,-0.0009573759573758833,0.3333333333333333,-0.003452852561511295,1.3649212089533997,-0.16147741147741151,-0.08333333333333331,0.00015704732262860135,-0.013451391898244161,0.11110233283554521,0.2541865828329001,3,35,1
2012_W02_clt_vs_min,2012,2,2012-09-16,0,-60.98142966829823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824295364810001,3,43,1
2012_W03_clt_vs_jax,2012,3,2012-09-23,0,6.296488361952925,7.0,4.0,81.0,-22.5,0.48951048951049003,4.524125874125868,0.10376775271512118,1.1250000000000004,-0.2599999999999998,1.5,0.5,-0.18333333333333002,-2.2666666666666586,-1.0,0.019857978279030897,0.0062144751799924,0.3025950146225962,3.7528992899676172,0.0207376733436056,0.11541762680390899,-0.511296587595865,0.0,0.5,0.06874999999999998,0.25,-0.06470588235294117,0.0,0.0486772486772487,1.1657939634489503,-0.3459558823529413,0.5,0.031061850027367197,0.5727594140752039,-0.019497135724316255,0.2824295364810001,-5,39,0
2012_W05_clt_vs_gnb,2012,5,2012-10-07,0,-208.72835132353907,-0.6666666666666714,10.666666666666668,20.333333333333314,69.33333333333337,-0.4297202797202797,-4.74696322196322,-0.00803949862773401,0.23666666666666636,1.123333333333333,0.6666666666666667,-0.6666666666666666,-2.9333333333333336,2.9333333333333407,-1.3333333333333333,0.010697450697450699,-0.013501702975387199,0.04582451085444328,1.7287755838216032,-0.048888888888888815,0.2782376489435042,1.4238277932999583,1.333333333333333,0.0,-0.029521720969089393,-0.3333333333333333,-0.021043009278303493,-0.2777777777777778,-0.04162257495590829,1.2279395720999258,-0.26387364355630616,0.055555555555555525,0.0075076580339739005,-0.06703103722711579,-0.10410749667715617,0.2824295364810001,3,57,1
2012_W07_cle_vs_clt,2012,7,2012-10-21,0,22.07804104171487,-7.0,-1.3333333333333286,46.33333333333337,-112.66666666666663,-0.45357975357975344,6.74618714618715,-0.18314716494491778,-0.4899999999999993,-0.5699999999999994,0.0,-1.9999999999999998,4.166666666666661,-4.166666666666668,-2.0,-0.004467949861208298,-0.027862037953444597,-0.36978441262231354,-0.49374394475036,0.06944444444444448,0.09185778635245179,-1.7082182187032888,2.666666666666667,-0.6666666666666666,0.11242611877286801,-0.3333333333333333,0.04018204018204019,-0.3333333333333333,0.042021947985906805,0.7001235325603513,-0.1883420672894357,-0.3333333333333333,-0.004623935518436699,-0.37557563950822354,-0.10700444370157924,0.2824295364810001,4,30,1
2012_W09_clt_vs_mia,2012,9,2012-11-04,0,-67.36786177958061,-6.333333333333329,8.333333333333329,123.00000000000006,-38.0,-0.25681818181818206,18.742676767676766,-0.161219838270054,1.0200000000000005,0.3866666666666667,1.0,-2.0,3.8000000000000007,-2.1944444444444464,-3.0,0.013616514795586301,-0.0286543518244123,-0.2961016565307964,2.923349928383436,0.04932411454910812,0.28778616991798434,-0.2267727651173015,1.0,0.3333333333333333,0.07466977466977465,0.3333333333333333,-0.24944663179957294,0.2222222222222222,-0.033055832222956105,1.3464403510992948,-0.38650956886251,0.5555555555555556,0.0011938910673088,0.20065399330392145,-0.018626253800587675,0.2824295364810001,3,43,1
2012_W12_buf_vs_clt,2012,12,2012-11-25,0,26.39201931202001,5.0,5.666666666666668,85.66666666666669,81.0,0.6094276094276099,10.170033670033668,0.045353805687750715,0.5533333333333319,1.4966666666666661,0.6666666666666667,0.0,2.916666666666657,-2.9166666666666643,-0.6666666666666667,0.0081017277755603,-0.002308802308802302,0.11262427668206731,1.4946007108392152,0.04861111111111116,0.26535132051562926,4.4320822073805335,4.333333333333334,-0.3333333333333333,0.18117262854104965,-0.3333333333333333,0.03888888888888897,0.16666666666666669,-0.023264919588174504,1.6545601613691159,-0.07488797751955645,0.0,0.0098523698523699,0.40270491614956416,0.06774891774891778,0.2824295364810001,7,33,1
2012_W14_clt_vs_oti,2012,14,2012-12-09,0,61.37745653966181,4.333333333333329,18.0,70.66666666666663,98.0,0.06329365079365123,4.211706349206345,0.014511065687536295,0.4666666666666668,1.3500000000000005,0.3333333333333335,-1.0,-1.038888888888895,1.0388888888888808,-1.333333333333333,0.0018795265854089985,-0.019173508483853297,0.2700106478621477,3.3013749342921397,-0.017314814814814894,0.6249231383803008,2.9767488803935933,0.666666666666667,0.3333333333333333,0.06694677871148458,0.0,-0.1460532931121168,-0.3333333333333333,-0.0866355866355866,1.5162137695724414,-0.2575881634705165,0.0,0.0114500214500215,0.18149046104928476,-0.16618671164310114,0.2824295364810001,4,50,1
